"brand","type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"LOGIC","Disposable",0,0,0.000220414025692083,1.20000000000003,0,0,0.000264496830830507,0.000264496830830507,2013-01-01,2023-12-01
"MADURO DISTRIBUTORS","Disposable",0,0,0.0120203605841281,6.5,0,0,0.0781323437968326,0.0781323437968326,2013-01-01,2023-12-01
"MNGO","Disposable",0,0,0.00226376044419864,1.39999999999937,0,0,0.00316926462187667,0.00316926462187667,2013-01-01,2023-12-01
"PACHA","Disposable",0,0,0.000146086950167102,5.97727152062301,0,0,0.00087320136676849,0.00087320136676849,2013-01-01,2023-12-01
"PALAX","Disposable",0,0,0.00279366529712723,18,0,0,0.0502859753482901,0.0502859753482901,2013-01-01,2023-12-01
"POP","Disposable",0,0,7.85509713799305e-08,1.2,0,0,9.42611656559166e-08,9.42611656559166e-08,2013-01-01,2023-12-01
"PUUR VAPOR","Disposable",0,0,1.2044482278256e-05,11.5652173913043,0,0,0.000139297055913743,0.000139297055913743,2013-01-01,2023-12-01
"SAVAGE","Disposable",0,0,0.000768883091523886,12.5555933934957,0,0,0.00965378346430782,0.00965378346430782,2013-01-01,2023-12-01
"SHENZEN HQD TECHNOLOGY","Disposable",0,0,0.012431411271445,14.7963677722723,0,0,0.183939733100671,0.183939733100671,2013-01-01,2023-12-01
"STAGBAR","Disposable",0,0,0.00409996795117547,13,0,0,0.0532995833652811,0.0532995833652811,2013-01-01,2023-12-01
"STICK","Disposable",0,0,0.000644798740400698,1.39999999999998,0,0,0.000902718236560965,0.000902718236560965,2013-01-01,2023-12-01
"SWITCH MODS","Disposable",0,0,1.22584750238744e-05,1.30048016716274,0,0,1.59419036482084e-05,1.59419036482084e-05,2013-01-01,2023-12-01
"UNKNOWN","Disposable",0,0,0.00190443557153501,9.1088817089728,0,0,0.0173472783434724,0.0173472783434724,2013-01-01,2023-12-01
"V2 CIGS","Disposable",0,0,6.54591428166087e-08,1,0,0,6.54591428166087e-08,6.54591428166087e-08,2013-01-01,2023-12-01
"VUSE","Closed pod",0,0,0.476013610555481,6.26784729766527,0,0,2.98358062257206,2.98358062257206,2013-01-01,2023-12-01
"VUSE","Disposable",0,0,0.0349933645820457,1.80002691816177,0,0,0.0629889982047309,0.0629889982047309,2013-01-01,2023-12-01
"ZEO","Disposable",0,0,0.0018965477448257,3.13441479998612,0,0,0.00594456732026198,0.00594456732026198,2013-01-01,2023-12-01
