"type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"Closed pod",0.653603255141032,11.0843712674226,0.774663021721366,21.0536401423496,6.51594658802848,1.34187139832394,1.20687736297526,9.06469534932767,2013-01-01,2023-12-01
"Disposable",0.234452261389797,16.5808272833629,0.225336978278634,30.5580850838845,3.27699969936047,-0.151138934905153,-0.127406661969469,2.99845410248585,2013-01-01,2023-12-01
"Open refill",0.111944483469171,9.70058774636445,0,0,-1.08592728461414,-1.08592728461414,1.08592728461414,-1.08592728461414,2013-01-01,2023-12-01
