"brand","type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"POP","UNKNOWN",0,0,7.98619666801584e-08,102,0,0,8.14592060137616e-06,8.14592060137616e-06,2013-01-01,2023-12-01
"SAVAGE","UNKNOWN",0,0,0.000434315995462261,221,0,0,0.0959838349971598,0.0959838349971598,2013-01-01,2023-12-01
"SHENZEN HQD TECHNOLOGY","UNKNOWN",0,0,0.012638888295163,117.282354100004,0,0,1.4823185724637,1.4823185724637,2013-01-01,2023-12-01
"STAGBAR","UNKNOWN",0,0,0.00408966476205201,213.39729215147,0,0,0.872723386029186,0.872723386029186,2013-01-01,2023-12-01
"STICK","UNKNOWN",0,0,0.000655560263821835,70.6017055144975,0,0,0.0462836726933555,0.0462836726933555,2013-01-01,2023-12-01
"SWITCH MODS","UNKNOWN",0,0,1.18574458725681e-05,102.000022194162,0,0,0.00120945974216801,0.00120945974216801,2013-01-01,2023-12-01
"V2 CIGS","Disposable",0,0,6.6551638900132e-08,12.24,0,0,8.14592060137616e-07,8.14592060137616e-07,2013-01-01,2023-12-01
"VUSE","Refill",0,0,0.519452858351448,101.541008818236,0,0,52.7457672705221,52.7457672705221,2013-01-01,2023-12-01
"VUSE","Starter Kit",0,0,5.98964750101188e-08,9.18,0,0,5.49849640592891e-07,5.49849640592891e-07,2013-01-01,2023-12-01
"ZEO","UNKNOWN",0,0,0.000633797877901517,102.000997291723,0,0,0.0646480156273326,0.0646480156273326,2013-01-01,2023-12-01
