"brand","type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"PACHA","UNKNOWN",0,0,0.000148525103403519,19.1958944659728,0,0,0.00285107221048166,0.00285107221048166,2013-01-01,2023-12-01
"PALAX","UNKNOWN",0,0,0.00215028345286326,5.66666666666667,0,0,0.0121849395662252,0.0121849395662252,2013-01-01,2023-12-01
"POP","UNKNOWN",0,0,7.98619666801584e-08,85,0,0,6.78826716781346e-06,6.78826716781346e-06,2013-01-01,2023-12-01
"SAVAGE","UNKNOWN",0,0,0.000434315995462261,17,0,0,0.00738337192285844,0.00738337192285844,2013-01-01,2023-12-01
"SHENZEN HQD TECHNOLOGY","UNKNOWN",0,0,0.012638888295163,7.92642869554686,0,0,0.100181246862591,0.100181246862591,2013-01-01,2023-12-01
"STAGBAR","UNKNOWN",0,0,0.00408966476205201,16.4151763193439,0,0,0.0671325681560913,0.0671325681560913,2013-01-01,2023-12-01
"STICK","UNKNOWN",0,0,0.000655560263821835,50.4297896532132,0,0,0.0330597662095401,0.0330597662095401,2013-01-01,2023-12-01
"SWITCH MODS","UNKNOWN",0,0,1.18574458725681e-05,78.4311066637008,0,0,0.000929992601990445,0.000929992601990445,2013-01-01,2023-12-01
"V2 CIGS","Disposable",0,0,6.6551638900132e-08,12.24,0,0,8.14592060137616e-07,8.14592060137616e-07,2013-01-01,2023-12-01
"VUSE","Refill",0,0,0.519452858351448,17.0297482982391,0,0,8.84615143052603,8.84615143052603,2013-01-01,2023-12-01
"VUSE","Starter Kit",0,0,5.98964750101188e-08,10.2,0,0,6.10944045103212e-07,6.10944045103212e-07,2013-01-01,2023-12-01
"ZEO","UNKNOWN",0,0,0.000633797877901517,33.9950017850768,0,0,0.0215459599906399,0.0215459599906399,2013-01-01,2023-12-01
