"brand","type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"BLU","Disposable",0.179299863176233,13.1765318084678,0.00157048557476531,8.56480803457905,-0.82688144166483,-2.34185679726492,0.819638796003136,-2.34909944292661,2013-01-01,2023-12-01
"BLU","Starter Kit",0.0291674133513163,77.8465450713882,0,0,-2.27058235806906,-2.27058235806906,2.27058235806906,-2.27058235806906,2013-01-01,2023-12-01
"VUSE","Refill",0,0,0.519452858351448,4.04947182413857,0,0,2.10350971386243,2.10350971386243,2013-01-01,2023-12-01
"BLU","Refill",0.39974877423399,3.92069142458744,0.000107728649242087,3.67811606339855,-0.0969692032946282,-1.56686922033728,0.0969430709786279,-1.56689535265328,2013-01-01,2023-12-01
"JUUL","Refill",0,0,0.168756826111673,7.64531962312115,0,0,1.29019987420722,1.29019987420722,2013-01-01,2023-12-01
"FINITI","Disposable",0.110005404439795,5.7001767063477,0,0,-0.627050243960078,-0.627050243960078,0.627050243960078,-0.627050243960078,2013-01-01,2023-12-01
"BREEZE","UNKNOWN",0,0,0.0820529797360285,3.36427597204398,0,0,0.276048868160532,0.276048868160532,2013-01-01,2023-12-01
"21ST CENTURY SMOKE","Refill",0.0744084346630331,3.48311042160284,4.25930488960845e-06,11.86875,0.623962314676909,-0.259157958600715,-0.62392659768125,-0.259122241605056,2013-01-01,2023-12-01
"NJOY","Disposable",0.0464289222743042,7.06494363500196,0.0148370223763954,6.56522526239937,-0.0232013854806074,-0.22319499210135,0.0157870528044069,-0.23060932477755,2013-01-01,2023-12-01
"NJOY","Refill",0.00479152139934512,3.89696493422652,0.106253844326387,2.20570909098183,-0.0081036885646744,0.39539511459185,-0.171598746519539,0.215692679507636,2013-01-01,2023-12-01
"21ST CENTURY SMOKE","Starter Kit",0.013106545034213,15.5755144149001,0,0,-0.204141181109923,-0.204141181109923,0.204141181109923,-0.204141181109923,2013-01-01,2023-12-01
"FINITI","Refill",0.0704509352455262,2.55405368624642,0,0,-0.179935470863344,-0.179935470863344,0.179935470863344,-0.179935470863344,2013-01-01,2023-12-01
"MISTIC","Refill",0.0378615121503644,3.91352198926722,0,0,-0.148171860347359,-0.148171860347359,0.148171860347359,-0.148171860347359,2013-01-01,2023-12-01
"HYPPE","UNKNOWN",0,0,0.0351123119255151,3.21430885432873,0,0,0.112861815118135,0.112861815118135,2013-01-01,2023-12-01
"NICOTEK","Refill",0.0222731430483591,4.2031128967105,0,0,-0.0936165347968358,-0.0936165347968358,0.0936165347968358,-0.0936165347968358,2013-01-01,2023-12-01
"NICOTEK","Starter Kit",0.00483257136111203,11.4697582650284,0,0,-0.0554284253104541,-0.0554284253104541,0.0554284253104541,-0.0554284253104541,2013-01-01,2023-12-01
"NICOTEK","Disposable",0.00409862635503805,11.0499477894304,0,0,-0.0452896072315538,-0.0452896072315538,0.0452896072315538,-0.0452896072315538,2013-01-01,2023-12-01
"LOGIC","Refill",0,0,0.0127174192290651,3.43174372419426,0,0,0.0436429236272914,0.0436429236272914,2013-01-01,2023-12-01
"MADURO DISTRIBUTORS","UNKNOWN",0,0,0.0122209772786896,3.12939844198795,0,0,0.0382443072555013,0.0382443072555013,2013-01-01,2023-12-01
"MISTIC","Starter Kit",0.00342271750180694,9.91917939561172,0,0,-0.033950548920923,-0.033950548920923,0.033950548920923,-0.033950548920923,2013-01-01,2023-12-01
"NJOY","UNKNOWN",0,0,0.0113948717850206,2.07313800786701,0,0,0.0236231417922975,0.0236231417922975,2013-01-01,2023-12-01
"SHENZEN HQD TECHNOLOGY","UNKNOWN",0,0,0.012638888295163,1.57547946143182,0,0,0.0199123089243603,0.0199123089243603,2013-01-01,2023-12-01
"MNGO","UNKNOWN",0,0,0.00230154201775592,8.39628543668834,0,0,0.0193244037256103,0.0193244037256103,2013-01-01,2023-12-01
"JUICY BAR","UNKNOWN",0,0,0.00728301205139704,1.46076923076924,0,0,0.0106387999120024,0.0106387999120024,2013-01-01,2023-12-01
"STAGBAR","UNKNOWN",0,0,0.00408966476205201,1.9222256757417,0,0,0.00786125861079244,0.00786125861079244,2013-01-01,2023-12-01
"STICK","UNKNOWN",0,0,0.000655560263821835,7.14591691707982,0,0,0.00468457917940976,0.00468457917940976,2013-01-01,2023-12-01
"GLAS","Refill",0,0,0.000439939608949328,7.13736933666131,0,0,0.0031400114748977,0.0031400114748977,2013-01-01,2023-12-01
"LEAP","Refill",0,0,0.000911225039820607,3.23121165644171,0,0,0.00294436097030991,0.00294436097030991,2013-01-01,2023-12-01
"PALAX","UNKNOWN",0,0,0.00215028345286326,1.33277777777778,0,0,0.00286585000189944,0.00286585000189944,2013-01-01,2023-12-01
"IGNITE","UNKNOWN",0,0,0.000717839287504613,3.90860729450591,0,0,0.00280575187542346,0.00280575187542346,2013-01-01,2023-12-01
