"type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"Refill",0.609555553479463,50.0567104317921,0.808644100621475,106.212145540538,34.2298573285919,9.96571775457386,11.1799039899278,55.3754790730935,2013-01-01,2023-12-01
"UNKNOWN",0,0,0.174722912032592,205.97745569145,0,0,35.9889808714743,35.9889808714743,2013-01-01,2023-12-01
"Disposable",0.33990670617655,21.126720037719,0.0164081734675497,35.8244282509986,4.99584958711991,-6.83446293315594,-4.75468704118099,-6.59330038721702,2013-01-01,2023-12-01
"Starter Kit",0.0505377403439863,19.5970784418252,0.000224813878383585,22.0933599182366,0.126156425080381,-0.985986366584198,-0.125595226360132,-0.985425167863949,2013-01-01,2023-12-01
