"type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"Disposable",0.234452261389797,19.9360830175499,0.225336978278634,3.86244507899698,-3.76850076345458,-0.181723040832621,0.146515760436244,-3.80370804385095,2013-01-01,2023-12-01
"Open refill",0.111944483469171,5.83862557557447,0,0,-0.653601924227574,-0.653601924227574,0.653601924227574,-0.653601924227574,2013-01-01,2023-12-01
"Closed pod",0.653603255141032,4.64075210225726,0.774663021721366,4.45029563996917,-0.124482963714145,0.561808366256459,-0.0230566148683132,0.414268787674,2013-01-01,2023-12-01
