brand,month,a_it,n_active_upcs,is_top5_that_year
JUUL,2022-07-01,41.665490617359694,18,TRUE
JUUL,2022-08-01,42.11640183014556,17,TRUE
JUUL,2022-09-01,43.47367694452966,16,TRUE
JUUL,2022-10-01,42.11640183014556,17,TRUE
JUUL,2022-11-01,45.01192207416497,15,TRUE
JUUL,2022-12-01,35.848112550355445,15,TRUE
JUUL,2023-01-01,40.4520015103612,17,TRUE
JUUL,2023-02-01,40.4520015103612,17,TRUE
JUUL,2023-03-01,33.99839284607278,16,TRUE
JUUL,2023-04-01,34.848392846072784,16,TRUE
JUUL,2023-05-01,26.1951623356496,14,TRUE
JUUL,2023-06-01,35.00300091700502,14,TRUE
JUUL,2023-07-01,41.73448456106537,16,TRUE
JUUL,2023-08-01,35.00300091700501,14,TRUE
JUUL,2023-09-01,34.848392846072784,16,TRUE
JUUL,2023-10-01,27.161022724924532,12,TRUE
JUUL,2023-11-01,35.098038951109444,15,TRUE
JUUL,2023-12-01,28.88408590975078,13,TRUE
LOGIC,2013-01-01,13.600000000000003,2,FALSE
LOGIC,2013-02-01,13.600000000000005,2,FALSE
LOGIC,2013-03-01,7.925517241379312,4,FALSE
LOGIC,2013-04-01,6.2841379310344845,6,FALSE
LOGIC,2013-05-01,8.722758620689657,9,FALSE
LOGIC,2013-06-01,9.733166144200629,11,FALSE
LOGIC,2013-07-01,9.733166144200629,11,FALSE
LOGIC,2013-08-01,9.733166144200629,11,FALSE
LOGIC,2013-09-01,9.733166144200629,11,FALSE
LOGIC,2013-10-01,9.733166144200627,11,FALSE
LOGIC,2013-11-01,9.733166144200627,11,FALSE
LOGIC,2013-12-01,9.733166144200627,11,FALSE
LOGIC,2014-01-01,9.733166144200629,11,FALSE
LOGIC,2014-02-01,9.733166144200627,11,FALSE
LOGIC,2014-03-01,9.733166144200627,11,FALSE
LOGIC,2014-04-01,9.733166144200627,11,FALSE
LOGIC,2014-05-01,9.733166144200629,11,FALSE
LOGIC,2014-06-01,9.733166144200629,11,FALSE
LOGIC,2014-07-01,9.733166144200629,11,FALSE
LOGIC,2014-08-01,9.346482758620692,10,FALSE
LOGIC,2014-09-01,9.733166144200627,11,FALSE
LOGIC,2014-10-01,8.873869731800767,9,FALSE
LOGIC,2014-11-01,9.733166144200629,11,FALSE
LOGIC,2014-12-01,9.346482758620692,10,FALSE
LOGIC,2015-01-01,9.225958620689656,10,TRUE
LOGIC,2015-02-01,8.815509578544061,9,TRUE
LOGIC,2015-03-01,12.728686118479223,13,TRUE
LOGIC,2015-04-01,12.728686118479224,13,TRUE
LOGIC,2015-05-01,12.074075533661741,14,TRUE
LOGIC,2015-06-01,12.728686118479223,13,TRUE
LOGIC,2015-07-01,12.074075533661743,14,TRUE
LOGIC,2015-08-01,12.074075533661741,14,TRUE
LOGIC,2015-09-01,12.074075533661741,14,TRUE
LOGIC,2015-10-01,15.446040671971708,26,TRUE
LOGIC,2015-11-01,15.508466338259444,28,TRUE
LOGIC,2015-12-01,15.508466338259444,28,TRUE
LOGIC,2016-01-01,14.883960591133006,28,TRUE
LOGIC,2016-02-01,14.883960591133008,28,TRUE
LOGIC,2016-03-01,14.957715296198057,39,TRUE
LOGIC,2016-04-01,15.07177011494253,42,TRUE
LOGIC,2016-05-01,15.005914995990379,43,TRUE
LOGIC,2016-06-01,14.693032800672835,41,TRUE
LOGIC,2016-07-01,14.403535390199638,38,TRUE
LOGIC,2016-08-01,13.618616509926856,33,TRUE
LOGIC,2016-09-01,12.764880636604776,39,TRUE
LOGIC,2016-10-01,13.169924306139615,41,TRUE
LOGIC,2016-11-01,13.236010610079576,39,TRUE
LOGIC,2016-12-01,13.026419098143236,39,TRUE
LOGIC,2017-01-01,12.77869328493648,38,TRUE
LOGIC,2017-02-01,12.77869328493648,38,TRUE
LOGIC,2017-03-01,12.865678160919542,36,TRUE
LOGIC,2017-04-01,12.613893416927901,33,TRUE
LOGIC,2017-05-01,12.625577586206898,32,TRUE
LOGIC,2017-06-01,12.30437617554859,33,TRUE
LOGIC,2017-07-01,12.96750166852058,31,TRUE
LOGIC,2017-08-01,12.48248275862069,34,TRUE
LOGIC,2017-09-01,13.088663993584603,43,TRUE
LOGIC,2017-10-01,13.294790697674419,43,TRUE
LOGIC,2017-11-01,13.32621052631579,38,TRUE
LOGIC,2017-12-01,13.40297435897436,39,TRUE
LOGIC,2018-01-01,13.747900000000001,40,FALSE
LOGIC,2018-02-01,13.711121951219512,41,FALSE
LOGIC,2018-03-01,13.355567567567569,37,FALSE
LOGIC,2018-04-01,13.386555555555557,36,FALSE
LOGIC,2018-05-01,13.273222222222223,36,FALSE
LOGIC,2018-06-01,13.273222222222223,36,FALSE
LOGIC,2018-07-01,13.243515151515153,33,FALSE
LOGIC,2018-08-01,13.334000000000001,34,FALSE
LOGIC,2018-09-01,13.218842105263159,38,FALSE
LOGIC,2018-10-01,13.019875,32,FALSE
LOGIC,2018-11-01,12.582266666666667,30,FALSE
LOGIC,2018-12-01,12.536933333333334,30,FALSE
LOGIC,2019-01-01,12.268769230769232,26,TRUE
LOGIC,2019-02-01,12.43312,25,TRUE
LOGIC,2019-03-01,12.461,28,TRUE
LOGIC,2019-04-01,12.791846153846155,26,TRUE
LOGIC,2019-05-01,12.418814814814816,27,TRUE
LOGIC,2019-06-01,12.190307692307693,26,TRUE
LOGIC,2019-07-01,10.8154,20,TRUE
LOGIC,2019-08-01,11.174666666666667,21,TRUE
LOGIC,2019-09-01,11.428533333333334,15,TRUE
LOGIC,2019-10-01,11.677111111111111,18,TRUE
LOGIC,2019-11-01,11.595619047619047,21,TRUE
LOGIC,2019-12-01,11.90309090909091,22,TRUE
LOGIC,2020-01-01,11.90309090909091,22,TRUE
LOGIC,2020-02-01,12.18657142857143,14,TRUE
LOGIC,2020-03-01,11.327666666666667,12,TRUE
LOGIC,2020-04-01,11.870533333333334,10,TRUE
LOGIC,2020-05-01,11.149481481481482,9,TRUE
LOGIC,2020-06-01,11.523166666666668,8,TRUE
LOGIC,2020-07-01,11.523166666666667,8,TRUE
LOGIC,2020-08-01,11.523166666666667,8,TRUE
LOGIC,2020-09-01,11.523166666666668,8,TRUE
LOGIC,2020-10-01,11.523166666666668,8,TRUE
LOGIC,2020-11-01,11.523166666666668,8,TRUE
LOGIC,2020-12-01,11.523166666666667,8,TRUE
LOGIC,2021-01-01,20.060000000000002,9,FALSE
LOGIC,2021-02-01,14.492500000000001,8,FALSE
LOGIC,2021-03-01,14.4925,8,FALSE
LOGIC,2021-04-01,14.492500000000001,8,FALSE
LOGIC,2021-05-01,14.4925,8,FALSE
LOGIC,2021-06-01,14.492500000000001,8,FALSE
LOGIC,2021-07-01,14.492500000000001,8,FALSE
LOGIC,2021-08-01,14.814285714285717,7,FALSE
LOGIC,2021-09-01,14.814285714285715,7,FALSE
LOGIC,2021-10-01,14.492500000000001,8,FALSE
LOGIC,2021-11-01,14.492500000000001,8,FALSE
LOGIC,2021-12-01,14.492500000000001,8,FALSE
LOGIC,2022-01-01,13.732222222222223,6,FALSE
LOGIC,2022-02-01,13.732222222222223,6,FALSE
LOGIC,2022-03-01,13.732222222222223,6,FALSE
LOGIC,2022-04-01,13.519047619047619,7,FALSE
LOGIC,2022-05-01,13.732222222222223,6,FALSE
LOGIC,2022-06-01,13.732222222222223,6,FALSE
LOGIC,2022-07-01,13.732222222222223,6,FALSE
LOGIC,2022-08-01,13.732222222222223,6,FALSE
LOGIC,2022-09-01,13.732222222222223,6,FALSE
LOGIC,2022-10-01,13.732222222222223,6,FALSE
LOGIC,2022-11-01,13.732222222222223,6,FALSE
LOGIC,2022-12-01,13.732222222222223,6,FALSE
LOGIC,2023-01-01,13.732222222222223,6,FALSE
LOGIC,2023-02-01,13.732222222222223,6,FALSE
LOGIC,2023-03-01,13.732222222222223,6,FALSE
LOGIC,2023-04-01,13.732222222222223,6,FALSE
LOGIC,2023-05-01,13.732222222222223,6,FALSE
LOGIC,2023-06-01,13.732222222222223,6,FALSE
LOGIC,2023-07-01,13.732222222222223,6,FALSE
LOGIC,2023-08-01,13.732222222222223,6,FALSE
LOGIC,2023-09-01,13.732222222222223,6,FALSE
LOGIC,2023-10-01,13.732222222222223,6,FALSE
LOGIC,2023-11-01,13.732222222222223,6,FALSE
LOGIC,2023-12-01,13.732222222222223,6,FALSE
MARKTEN,2013-01-01,NA,NA,FALSE
MARKTEN,2013-02-01,NA,NA,FALSE
MARKTEN,2013-03-01,NA,NA,FALSE
MARKTEN,2013-04-01,NA,NA,FALSE
MARKTEN,2013-05-01,NA,NA,FALSE
MARKTEN,2013-06-01,NA,NA,FALSE
MARKTEN,2013-07-01,NA,NA,FALSE
MARKTEN,2013-08-01,29.749999999999996,4,FALSE
MARKTEN,2013-09-01,29.75,4,FALSE
MARKTEN,2013-10-01,29.75,4,FALSE
MARKTEN,2013-11-01,29.75,4,FALSE
MARKTEN,2013-12-01,29.75,4,FALSE
MARKTEN,2014-01-01,31.2375,8,FALSE
MARKTEN,2014-02-01,31.237499999999997,8,FALSE
MARKTEN,2014-03-01,31.2375,8,FALSE
MARKTEN,2014-04-01,29.75,10,FALSE
MARKTEN,2014-05-01,29.75,10,FALSE
MARKTEN,2014-06-01,28.758333333333333,12,FALSE
MARKTEN,2014-07-01,28.758333333333333,12,FALSE
MARKTEN,2014-08-01,28.758333333333333,12,FALSE
MARKTEN,2014-09-01,28.758333333333333,12,FALSE
MARKTEN,2014-10-01,28.758333333333333,12,FALSE
MARKTEN,2014-11-01,26.775,6,FALSE
MARKTEN,2014-12-01,23.800000000000004,5,FALSE
MARKTEN,2015-01-01,21.533333333333335,6,FALSE
MARKTEN,2015-02-01,21.857142857142858,7,FALSE
MARKTEN,2015-03-01,21.533333333333335,6,FALSE
MARKTEN,2015-04-01,21.533333333333335,6,FALSE
MARKTEN,2015-05-01,21.533333333333335,6,FALSE
MARKTEN,2015-06-01,21.533333333333335,6,FALSE
MARKTEN,2015-07-01,21.533333333333335,6,FALSE
MARKTEN,2015-08-01,21.533333333333335,6,FALSE
MARKTEN,2015-09-01,21.533333333333335,6,FALSE
MARKTEN,2015-10-01,21.476666666666667,12,FALSE
MARKTEN,2015-11-01,21.476666666666667,12,FALSE
MARKTEN,2015-12-01,21.476666666666667,12,FALSE
MARKTEN,2016-01-01,21.47666666666667,12,FALSE
MARKTEN,2016-02-01,21.476666666666667,12,FALSE
MARKTEN,2016-03-01,21.476666666666667,12,FALSE
MARKTEN,2016-04-01,21.476666666666667,12,FALSE
MARKTEN,2016-05-01,21.476666666666667,12,FALSE
MARKTEN,2016-06-01,21.476666666666667,12,FALSE
MARKTEN,2016-07-01,21.47666666666667,12,FALSE
MARKTEN,2016-08-01,21.265454545454546,11,FALSE
MARKTEN,2016-09-01,20.702222222222222,9,FALSE
MARKTEN,2016-10-01,21.265454545454546,11,FALSE
MARKTEN,2016-11-01,21.265454545454546,11,FALSE
MARKTEN,2016-12-01,20.702222222222225,9,FALSE
MARKTEN,2017-01-01,21.080000000000002,9,FALSE
MARKTEN,2017-02-01,22.19272727272727,11,FALSE
MARKTEN,2017-03-01,22.192727272727275,11,FALSE
MARKTEN,2017-04-01,22.192727272727275,11,FALSE
MARKTEN,2017-05-01,22.192727272727275,11,FALSE
MARKTEN,2017-06-01,22.192727272727275,11,FALSE
MARKTEN,2017-07-01,22.8225,12,FALSE
MARKTEN,2017-08-01,22.192727272727275,11,FALSE
MARKTEN,2017-09-01,22.192727272727275,11,FALSE
MARKTEN,2017-10-01,22.712,10,FALSE
MARKTEN,2017-11-01,23.346666666666668,9,FALSE
MARKTEN,2017-12-01,23.346666666666668,9,FALSE
MARKTEN,2018-01-01,22.8225,12,TRUE
MARKTEN,2018-02-01,22.8225,12,TRUE
MARKTEN,2018-03-01,22.8225,12,TRUE
MARKTEN,2018-04-01,22.8225,12,TRUE
MARKTEN,2018-05-01,22.89769230769231,13,TRUE
MARKTEN,2018-06-01,22.8225,12,TRUE
MARKTEN,2018-07-01,23.351818181818185,11,TRUE
MARKTEN,2018-08-01,23.987000000000002,10,TRUE
MARKTEN,2018-09-01,23.35181818181818,11,TRUE
MARKTEN,2018-10-01,23.35181818181818,11,TRUE
MARKTEN,2018-11-01,23.987000000000002,10,TRUE
MARKTEN,2018-12-01,23.35181818181818,11,TRUE
MARKTEN,2019-01-01,23.00838383838384,11,FALSE
MARKTEN,2019-02-01,23.00838383838384,11,FALSE
MARKTEN,2019-03-01,23.00838383838384,11,FALSE
MARKTEN,2019-04-01,23.00838383838384,11,FALSE
MARKTEN,2019-05-01,23.987000000000002,10,FALSE
MARKTEN,2019-06-01,22.8225,12,FALSE
MARKTEN,2019-07-01,23.351818181818185,11,FALSE
MARKTEN,2019-08-01,22.967000000000002,10,FALSE
MARKTEN,2019-09-01,22.865000000000002,8,FALSE
MARKTEN,2019-10-01,21.930000000000003,4,FALSE
MARKTEN,2019-11-01,23.686666666666667,6,FALSE
MARKTEN,2019-12-01,23.686666666666667,6,FALSE
MARKTEN,2020-01-01,23.686666666666667,6,FALSE
MARKTEN,2020-02-01,21.30666666666667,3,FALSE
MARKTEN,2020-03-01,NA,NA,FALSE
MARKTEN,2020-04-01,16.32,1,FALSE
MARKTEN,2020-05-01,16.320000000000004,1,FALSE
MARKTEN,2020-06-01,NA,NA,FALSE
MARKTEN,2020-07-01,NA,NA,FALSE
MARKTEN,2020-08-01,NA,NA,FALSE
MARKTEN,2020-09-01,NA,NA,FALSE
MARKTEN,2020-10-01,NA,NA,FALSE
MARKTEN,2020-11-01,NA,NA,FALSE
MARKTEN,2020-12-01,NA,NA,FALSE
MARKTEN,2021-01-01,NA,NA,FALSE
MARKTEN,2021-02-01,NA,NA,FALSE
MARKTEN,2021-03-01,NA,NA,FALSE
MARKTEN,2021-04-01,NA,NA,FALSE
MARKTEN,2021-05-01,NA,NA,FALSE
MARKTEN,2021-06-01,NA,NA,FALSE
MARKTEN,2021-07-01,NA,NA,FALSE
MARKTEN,2021-08-01,NA,NA,FALSE
MARKTEN,2021-09-01,NA,NA,FALSE
MARKTEN,2021-10-01,NA,NA,FALSE
MARKTEN,2021-11-01,NA,NA,FALSE
MARKTEN,2021-12-01,NA,NA,FALSE
MARKTEN,2022-01-01,NA,NA,FALSE
MARKTEN,2022-02-01,NA,NA,FALSE
MARKTEN,2022-03-01,NA,NA,FALSE
MARKTEN,2022-04-01,NA,NA,FALSE
MARKTEN,2022-05-01,NA,NA,FALSE
MARKTEN,2022-06-01,NA,NA,FALSE
MARKTEN,2022-07-01,NA,NA,FALSE
MARKTEN,2022-08-01,NA,NA,FALSE
MARKTEN,2022-09-01,NA,NA,FALSE
MARKTEN,2022-10-01,NA,NA,FALSE
MARKTEN,2022-11-01,NA,NA,FALSE
MARKTEN,2022-12-01,NA,NA,FALSE
MARKTEN,2023-01-01,NA,NA,FALSE
MARKTEN,2023-02-01,NA,NA,FALSE
MARKTEN,2023-03-01,NA,NA,FALSE
MARKTEN,2023-04-01,NA,NA,FALSE
MARKTEN,2023-05-01,NA,NA,FALSE
MARKTEN,2023-06-01,NA,NA,FALSE
MARKTEN,2023-07-01,NA,NA,FALSE
MARKTEN,2023-08-01,NA,NA,FALSE
MARKTEN,2023-09-01,NA,NA,FALSE
MARKTEN,2023-10-01,NA,NA,FALSE
MARKTEN,2023-11-01,NA,NA,FALSE
MARKTEN,2023-12-01,NA,NA,FALSE
MISTIC,2013-01-01,10.626133333333332,9,FALSE
MISTIC,2013-02-01,10.626133333333334,9,FALSE
MISTIC,2013-03-01,10.626133333333334,9,FALSE
MISTIC,2013-04-01,10.626133333333334,9,FALSE
MISTIC,2013-05-01,10.626133333333334,9,FALSE
MISTIC,2013-06-01,11.10848,15,FALSE
MISTIC,2013-07-01,11.1792,16,FALSE
MISTIC,2013-08-01,11.1792,16,FALSE
MISTIC,2013-09-01,11.10848,15,FALSE
MISTIC,2013-10-01,11.10848,15,FALSE
MISTIC,2013-11-01,11.10848,15,FALSE
MISTIC,2013-12-01,11.10848,15,FALSE
MISTIC,2014-01-01,10.9536,17,TRUE
MISTIC,2014-02-01,10.9536,17,TRUE
MISTIC,2014-03-01,10.732342857142857,21,TRUE
MISTIC,2014-04-01,11.600800000000001,24,TRUE
MISTIC,2014-05-01,12.129257142857144,28,TRUE
MISTIC,2014-06-01,11.952768,25,TRUE
MISTIC,2014-07-01,12.370560000000001,25,TRUE
MISTIC,2014-08-01,12.63393103448276,29,TRUE
MISTIC,2014-09-01,12.836307692307694,26,TRUE
MISTIC,2014-10-01,12.57848888888889,27,TRUE
MISTIC,2014-11-01,12.319127272727274,33,TRUE
MISTIC,2014-12-01,12.3879,32,TRUE
MISTIC,2015-01-01,12.254836363636365,33,TRUE
MISTIC,2015-02-01,12.2553,32,TRUE
MISTIC,2015-03-01,12.254836363636365,33,TRUE
MISTIC,2015-04-01,12.586800000000002,32,TRUE
MISTIC,2015-05-01,12.597987096774196,31,TRUE
MISTIC,2015-06-01,12.255300000000002,32,TRUE
MISTIC,2015-07-01,12.597987096774194,31,TRUE
MISTIC,2015-08-01,12.224700000000002,32,TRUE
MISTIC,2015-09-01,10.560757894736843,38,TRUE
MISTIC,2015-10-01,10.379520000000001,40,TRUE
MISTIC,2015-11-01,10.331815384615386,39,TRUE
MISTIC,2015-12-01,10.603815384615386,39,TRUE
MISTIC,2016-01-01,10.16872,40,TRUE
MISTIC,2016-02-01,10.16872,40,TRUE
MISTIC,2016-03-01,10.16872,40,TRUE
MISTIC,2016-04-01,10.16872,40,TRUE
MISTIC,2016-05-01,10.16872,40,TRUE
MISTIC,2016-06-01,10.16872,40,TRUE
MISTIC,2016-07-01,10.219239024390244,41,TRUE
MISTIC,2016-08-01,10.16872,40,TRUE
MISTIC,2016-09-01,9.051234042553192,47,TRUE
MISTIC,2016-10-01,8.893266666666667,48,TRUE
MISTIC,2016-11-01,8.659060869565218,46,TRUE
MISTIC,2016-12-01,8.893266666666667,48,TRUE
MISTIC,2017-01-01,8.926229787234043,47,TRUE
MISTIC,2017-02-01,8.926229787234043,47,TRUE
MISTIC,2017-03-01,8.648466666666668,48,TRUE
MISTIC,2017-04-01,8.501942857142858,49,TRUE
MISTIC,2017-05-01,8.509066666666667,48,TRUE
MISTIC,2017-06-01,8.501942857142858,49,TRUE
MISTIC,2017-07-01,8.478784000000001,50,TRUE
MISTIC,2017-08-01,8.478784000000001,50,TRUE
MISTIC,2017-09-01,8.501942857142858,49,TRUE
MISTIC,2017-10-01,8.080765217391304,46,TRUE
MISTIC,2017-11-01,8.481454545454547,44,TRUE
MISTIC,2017-12-01,8.481669565217391,46,TRUE
MISTIC,2018-01-01,8.563466666666667,48,FALSE
MISTIC,2018-02-01,8.478784000000001,50,FALSE
MISTIC,2018-03-01,8.683733333333334,51,FALSE
MISTIC,2018-04-01,8.721763265306123,49,FALSE
MISTIC,2018-05-01,8.590666666666667,48,FALSE
MISTIC,2018-06-01,8.531008,50,FALSE
MISTIC,2018-07-01,8.752612765957448,47,FALSE
MISTIC,2018-08-01,8.502604255319149,47,FALSE
MISTIC,2018-09-01,8.530382978723406,47,FALSE
MISTIC,2018-10-01,9.122753488372094,43,FALSE
MISTIC,2018-11-01,9.048533333333333,42,FALSE
MISTIC,2018-12-01,8.930254545454545,44,FALSE
MISTIC,2019-01-01,8.990960000000001,40,FALSE
MISTIC,2019-02-01,9.068480000000001,40,FALSE
MISTIC,2019-03-01,8.753219047619048,42,FALSE
MISTIC,2019-04-01,8.869989743589745,39,FALSE
MISTIC,2019-05-01,8.96304761904762,42,FALSE
MISTIC,2019-06-01,8.714417021276596,47,FALSE
MISTIC,2019-07-01,8.713325714285714,35,FALSE
MISTIC,2019-08-01,9.080389189189189,37,FALSE
MISTIC,2019-09-01,8.65289696969697,33,FALSE
MISTIC,2019-10-01,8.810080000000001,20,FALSE
MISTIC,2019-11-01,9.9756,24,FALSE
MISTIC,2019-12-01,9.189714285714286,28,FALSE
MISTIC,2020-01-01,8.9998,32,FALSE
MISTIC,2020-02-01,5.44,7,FALSE
MISTIC,2020-03-01,NA,NA,FALSE
MISTIC,2020-04-01,NA,NA,FALSE
MISTIC,2020-05-01,NA,NA,FALSE
MISTIC,2020-06-01,NA,NA,FALSE
MISTIC,2020-07-01,NA,NA,FALSE
MISTIC,2020-08-01,NA,NA,FALSE
MISTIC,2020-09-01,NA,NA,FALSE
MISTIC,2020-10-01,16.32,1,FALSE
MISTIC,2020-11-01,16.32,2,FALSE
MISTIC,2020-12-01,NA,NA,FALSE
MISTIC,2021-01-01,NA,NA,FALSE
MISTIC,2021-02-01,NA,NA,FALSE
MISTIC,2021-03-01,NA,NA,FALSE
MISTIC,2021-04-01,NA,NA,FALSE
MISTIC,2021-05-01,NA,NA,FALSE
MISTIC,2021-06-01,NA,NA,FALSE
MISTIC,2021-07-01,NA,NA,FALSE
MISTIC,2021-08-01,NA,NA,FALSE
MISTIC,2021-09-01,NA,NA,FALSE
MISTIC,2021-10-01,NA,NA,FALSE
MISTIC,2021-11-01,NA,NA,FALSE
MISTIC,2021-12-01,NA,NA,FALSE
MISTIC,2022-01-01,NA,NA,FALSE
MISTIC,2022-02-01,NA,NA,FALSE
MISTIC,2022-03-01,NA,NA,FALSE
MISTIC,2022-04-01,NA,NA,FALSE
MISTIC,2022-05-01,NA,NA,FALSE
MISTIC,2022-06-01,NA,NA,FALSE
MISTIC,2022-07-01,NA,NA,FALSE
MISTIC,2022-08-01,NA,NA,FALSE
MISTIC,2022-09-01,NA,NA,FALSE
MISTIC,2022-10-01,NA,NA,FALSE
MISTIC,2022-11-01,NA,NA,FALSE
MISTIC,2022-12-01,NA,NA,FALSE
MISTIC,2023-01-01,NA,NA,FALSE
MISTIC,2023-02-01,NA,NA,FALSE
MISTIC,2023-03-01,NA,NA,FALSE
MISTIC,2023-04-01,NA,NA,FALSE
MISTIC,2023-05-01,NA,NA,FALSE
MISTIC,2023-06-01,NA,NA,FALSE
MISTIC,2023-07-01,NA,NA,FALSE
MISTIC,2023-08-01,NA,NA,FALSE
MISTIC,2023-09-01,NA,NA,FALSE
MISTIC,2023-10-01,NA,NA,FALSE
MISTIC,2023-11-01,NA,NA,FALSE
MISTIC,2023-12-01,NA,NA,FALSE
MNGO,2013-01-01,NA,NA,FALSE
MNGO,2013-02-01,NA,NA,FALSE
MNGO,2013-03-01,NA,NA,FALSE
MNGO,2013-04-01,NA,NA,FALSE
MNGO,2013-05-01,NA,NA,FALSE
MNGO,2013-06-01,NA,NA,FALSE
MNGO,2013-07-01,NA,NA,FALSE
MNGO,2013-08-01,NA,NA,FALSE
MNGO,2013-09-01,NA,NA,FALSE
MNGO,2013-10-01,NA,NA,FALSE
MNGO,2013-11-01,NA,NA,FALSE
MNGO,2013-12-01,NA,NA,FALSE
MNGO,2014-01-01,NA,NA,FALSE
MNGO,2014-02-01,NA,NA,FALSE
MNGO,2014-03-01,NA,NA,FALSE
MNGO,2014-04-01,NA,NA,FALSE
MNGO,2014-05-01,NA,NA,FALSE
MNGO,2014-06-01,NA,NA,FALSE
MNGO,2014-07-01,NA,NA,FALSE
MNGO,2014-08-01,NA,NA,FALSE
MNGO,2014-09-01,NA,NA,FALSE
MNGO,2014-10-01,NA,NA,FALSE
MNGO,2014-11-01,NA,NA,FALSE
MNGO,2014-12-01,NA,NA,FALSE
MNGO,2015-01-01,NA,NA,FALSE
MNGO,2015-02-01,NA,NA,FALSE
MNGO,2015-03-01,NA,NA,FALSE
MNGO,2015-04-01,NA,NA,FALSE
MNGO,2015-05-01,NA,NA,FALSE
MNGO,2015-06-01,NA,NA,FALSE
MNGO,2015-07-01,NA,NA,FALSE
MNGO,2015-08-01,NA,NA,FALSE
MNGO,2015-09-01,NA,NA,FALSE
MNGO,2015-10-01,NA,NA,FALSE
MNGO,2015-11-01,NA,NA,FALSE
MNGO,2015-12-01,NA,NA,FALSE
MNGO,2016-01-01,NA,NA,FALSE
MNGO,2016-02-01,NA,NA,FALSE
MNGO,2016-03-01,NA,NA,FALSE
MNGO,2016-04-01,NA,NA,FALSE
MNGO,2016-05-01,NA,NA,FALSE
MNGO,2016-06-01,NA,NA,FALSE
MNGO,2016-07-01,NA,NA,FALSE
MNGO,2016-08-01,NA,NA,FALSE
MNGO,2016-09-01,NA,NA,FALSE
MNGO,2016-10-01,NA,NA,FALSE
MNGO,2016-11-01,NA,NA,FALSE
MNGO,2016-12-01,NA,NA,FALSE
MNGO,2017-01-01,NA,NA,FALSE
MNGO,2017-02-01,NA,NA,FALSE
MNGO,2017-03-01,NA,NA,FALSE
MNGO,2017-04-01,NA,NA,FALSE
MNGO,2017-05-01,NA,NA,FALSE
MNGO,2017-06-01,NA,NA,FALSE
MNGO,2017-07-01,NA,NA,FALSE
MNGO,2017-08-01,NA,NA,FALSE
MNGO,2017-09-01,NA,NA,FALSE
MNGO,2017-10-01,NA,NA,FALSE
MNGO,2017-11-01,NA,NA,FALSE
MNGO,2017-12-01,NA,NA,FALSE
MNGO,2018-01-01,NA,NA,FALSE
MNGO,2018-02-01,NA,NA,FALSE
MNGO,2018-03-01,NA,NA,FALSE
MNGO,2018-04-01,NA,NA,FALSE
MNGO,2018-05-01,NA,NA,FALSE
MNGO,2018-06-01,NA,NA,FALSE
MNGO,2018-07-01,NA,NA,FALSE
MNGO,2018-08-01,NA,NA,FALSE
MNGO,2018-09-01,NA,NA,FALSE
MNGO,2018-10-01,NA,NA,FALSE
MNGO,2018-11-01,NA,NA,FALSE
MNGO,2018-12-01,NA,NA,FALSE
MNGO,2019-01-01,NA,NA,FALSE
MNGO,2019-02-01,NA,NA,FALSE
MNGO,2019-03-01,NA,NA,FALSE
MNGO,2019-04-01,NA,NA,FALSE
MNGO,2019-05-01,NA,NA,FALSE
MNGO,2019-06-01,NA,NA,FALSE
MNGO,2019-07-01,NA,NA,FALSE
MNGO,2019-08-01,NA,NA,FALSE
MNGO,2019-09-01,NA,NA,FALSE
MNGO,2019-10-01,NA,NA,FALSE
MNGO,2019-11-01,NA,NA,FALSE
MNGO,2019-12-01,NA,NA,FALSE
MNGO,2020-01-01,NA,NA,FALSE
MNGO,2020-02-01,NA,NA,FALSE
MNGO,2020-03-01,NA,NA,FALSE
MNGO,2020-04-01,NA,NA,FALSE
MNGO,2020-05-01,NA,NA,FALSE
MNGO,2020-06-01,NA,NA,FALSE
MNGO,2020-07-01,NA,NA,FALSE
MNGO,2020-08-01,NA,NA,FALSE
MNGO,2020-09-01,NA,NA,FALSE
MNGO,2020-10-01,NA,NA,FALSE
MNGO,2020-11-01,NA,NA,FALSE
MNGO,2020-12-01,NA,NA,FALSE
MNGO,2021-01-01,40.800000000000004,8,TRUE
MNGO,2021-02-01,40.800000000000004,8,TRUE
MNGO,2021-03-01,40.800000000000004,8,TRUE
MNGO,2021-04-01,40.800000000000004,8,TRUE
MNGO,2021-05-01,40.800000000000004,8,TRUE
MNGO,2021-06-01,40.800000000000004,8,TRUE
MNGO,2021-07-01,40.800000000000004,8,TRUE
MNGO,2021-08-01,40.800000000000004,8,TRUE
MNGO,2021-09-01,40.800000000000004,8,TRUE
MNGO,2021-10-01,40.800000000000004,8,TRUE
MNGO,2021-11-01,40.80000000000001,12,TRUE
MNGO,2021-12-01,40.800000000000004,12,TRUE
MNGO,2022-01-01,40.80000000000001,12,FALSE
MNGO,2022-02-01,40.80000000000001,12,FALSE
MNGO,2022-03-01,40.80000000000001,12,FALSE
MNGO,2022-04-01,40.80000000000001,12,FALSE
MNGO,2022-05-01,40.800000000000004,13,FALSE
MNGO,2022-06-01,40.80000000000001,14,FALSE
MNGO,2022-07-01,40.800000000000004,14,FALSE
MNGO,2022-08-01,40.80000000000001,14,FALSE
MNGO,2022-09-01,40.80000000000001,14,FALSE
MNGO,2022-10-01,40.80000000000001,14,FALSE
