"brand","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"21ST CENTURY SMOKE",0.0831758171764453,5.30530889098459,4.18938514026296e-06,11.86875,0.545919577731831,-0.441251176398871,-0.54589208094918,-0.44122367961622,2013-01-01,2023-12-01
"BLU",0.57796225095781,10.1852745645993,0.00921728374880824,4.14816909486451,-3.48921906655765,-5.79282364825773,3.43357335242162,-5.84846936239376,2013-01-01,2023-12-01
"CIG2O",2.82061878957712e-05,6.84644259103932,0,0,-0.000193112046140465,-0.000193112046140465,0.000193112046140465,-0.000193112046140465,2013-01-01,2023-12-01
"E SWISHER",4.02945541368159e-06,4.35563801302201,0,0,-1.75508491716089e-05,-1.75508491716089e-05,1.75508491716089e-05,-1.75508491716089e-05,2013-01-01,2023-12-01
"FINITI",0.202089445256349,6.2086096676276,0,0,-1.25469448354406,-1.25469448354406,1.25469448354406,-1.25469448354406,2013-01-01,2023-12-01
"FLAVORED MIST",9.06250583039878e-05,0.697017432309691,0,0,-6.31672454419617e-05,-6.31672454419617e-05,6.31672454419617e-05,-6.31672454419617e-05,2013-01-01,2023-12-01
"GREEN SMOKE",0.00100669227751812,5.72792048240387,0,0,-0.00576625331587383,-0.00576625331587383,0.00576625331587383,-0.00576625331587383,2013-01-01,2023-12-01
"LOGIC",0.000992857813931147,10.8680736135732,0.01279222206665,3.55439426270197,-0.0072614436920994,0.128236359291913,-0.0862967666885183,0.0346781489112953,2013-01-01,2023-12-01
"MISTIC",0.0449207047396735,4.37635244417137,0,0,-0.196588835981371,-0.196588835981371,0.196588835981371,-0.196588835981371,2013-01-01,2023-12-01
"NICOTEK",0.0296561007266071,6.21959413329712,0,0,-0.184448910095674,-0.184448910095674,0.184448910095674,-0.184448910095674,2013-01-01,2023-12-01
"NJOY",0.0593378947370557,6.06216840033123,0.130311014619471,2.68252526255578,-0.200540908758132,0.430251004624096,-0.239863817577118,-0.0101537217111543,2013-01-01,2023-12-01
"QUIK E-CIG",0.000248483083843698,3.40878785036653,0,0,-0.000847026117228007,-0.000847026117228007,0.000847026117228007,-0.000847026117228007,2013-01-01,2023-12-01
"UNKNOWN",0.000486892529153193,40.6016365401993,0.00190443557153501,2.47820681595546,-0.0185620131184311,0.0575545673868747,-0.0540416025573339,-0.0150490482888902,2013-01-01,2023-12-01
"AIRIS",0,0,5.2367314253287e-06,1.249375,0,0,6.54264132452004e-06,6.54264132452004e-06,2013-01-01,2023-12-01
"AVATA",0,0,0.000679465902436399,2.0825,0,0,0.0014149877418238,0.0014149877418238,2013-01-01,2023-12-01
"BIDI",0,0,0.00303484296292136,7.56760607733556,0,0,0.0229664960499628,0.0229664960499628,2013-01-01,2023-12-01
"BO VAPING",0,0,6.41499599602766e-07,1.42857142857143,0,0,9.16427999432522e-07,9.16427999432522e-07,2013-01-01,2023-12-01
"BREEZE",0,0,0.0807060172797389,3.36427597204398,0,0,0.271517314733592,0.271517314733592,2013-01-01,2023-12-01
"EPIC",0,0,1.57101942759861e-06,0.166666666666667,0,0,2.61836571266435e-07,2.61836571266435e-07,2013-01-01,2023-12-01
"ESCO BARS",0,0,0.00136594555564817,2.99864758704197,0,0,0.00409598934447509,0.00409598934447509,2013-01-01,2023-12-01
"FUME",0,0,4.16320148313632e-05,1.57259433962264,0,0,6.54702708708876e-05,6.54702708708876e-05,2013-01-01,2023-12-01
"GLAS",0,0,0.000586657929751016,6.52845395103877,0,0,0.00382996927939124,0.00382996927939124,2013-01-01,2023-12-01
"HYDE",0,0,4.18938514026296e-07,15.61875,0,0,6.54329591594821e-06,6.54329591594821e-06,2013-01-01,2023-12-01
"HYPPE",0,0,0.0345376183920419,3.21422623436058,0,0,0.111011719108036,0.111011719108036,2013-01-01,2023-12-01
"IGNITE",0,0,0.000747065559223121,3.93082881351473,0,0,0.00293658682577874,0.00293658682577874,2013-01-01,2023-12-01
"IMIRACLE",0,0,0.00016521887646912,1.88469492868462,0,0,0.000311387178604323,0.000311387178604323,2013-01-01,2023-12-01
"JAK",0,0,8.18239285207609e-08,2.992,0,0,2.44817194134117e-07,2.44817194134117e-07,2013-01-01,2023-12-01
"JUICY",0,0,0.000338685604933134,1.46076923076923,0,0,0.000494741510590784,0.000494741510590784,2013-01-01,2023-12-01
"JUICY BAR",0,0,0.00769105652609463,1.46076923076924,0,0,0.011234858725426,0.011234858725426,2013-01-01,2023-12-01
"JUUL",0,0,0.166210904186229,7.63991610700709,0,0,1.26983736405259,1.26983736405259,2013-01-01,2023-12-01
"LEAP",0,0,0.00156088962524774,3.92600413080174,0,0,0.0061280591164482,0.0061280591164482,2013-01-01,2023-12-01
"MADURO DISTRIBUTORS",0,0,0.0120203605841281,3.12939844198795,0,0,0.0376164976841038,0.0376164976841038,2013-01-01,2023-12-01
"MNGO",0,0,0.00226376044419864,8.39628543668834,0,0,0.0190071788497762,0.0190071788497762,2013-01-01,2023-12-01
"PACHA",0,0,0.000146086950167102,4.37527936041969,0,0,0.00063917121789278,0.00063917121789278,2013-01-01,2023-12-01
"PALAX",0,0,0.00279366529712723,1.33277777777778,0,0,0.00372333502656013,0.00372333502656013,2013-01-01,2023-12-01
"POP",0,0,7.85509713799305e-08,9.15833333333333,0,0,7.1939597955453e-07,7.1939597955453e-07,2013-01-01,2023-12-01
"PUUR VAPOR",0,0,1.2044482278256e-05,1.46652173913044,0,0,1.76634950976337e-05,1.76634950976337e-05,2013-01-01,2023-12-01
"SAVAGE",0,0,0.000768883091523886,1.99307253533119,0,0,0.0015324397725968,0.0015324397725968,2013-01-01,2023-12-01
"SHENZEN HQD TECHNOLOGY",0,0,0.012431411271445,1.57547946143182,0,0,0.0195854331347736,0.0195854331347736,2013-01-01,2023-12-01
