"type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"Disposable",0.33990670617655,1.39067418706263,0.0164081734675497,1.04083586157665,-0.11891239291026,-0.449881058991044,0.113172184980089,-0.455621266921215,2013-01-01,2023-12-01
"Refill",0.609555553479463,4.65047025910991,0.808644100621475,4.93814137396417,0.175351525635044,0.925855367413324,0.0572720243110576,1.15847891735943,2013-01-01,2023-12-01
"Starter Kit",0.0505377403439863,1.38647161139084,0.000224813878383585,1.20056582659444,-0.00939525828048514,-0.0697574442305528,0.00935346407999112,-0.0697992384310468,2013-01-01,2023-12-01
"UNKNOWN",0,0,0.174722912032592,7.009367273802,0,0,1.22469706158464,1.22469706158464,2013-01-01,2023-12-01
