year,brand,mL_old,mL_new,mL_sq_old,mL_sq_new,nic_old,nic_new,nic_mg_per_mL_old,nic_mg_per_mL_new,avg_mL_per_ecig_old,avg_mL_per_ecig_new,N_hom_old,N_hom_new,N_hom_change,mL_change_pct
2021,KRAVE,18,18,44,44,545.9040000000001,545.9040000000001,30.328000000000007,30.328000000000007,2.4444444444444446,2.4444444444444446,74.13511111111113,74.13511111111113,0,0
2021,LEAP,677382.75,677382.75,1793210.4375,1793210.4375,33985872.320000015,33985872.320000015,50.1723321416142,50.1723321416142,2.6472632164016576,2.6472632164016576,132.81936935958188,132.81936935958188,0,0
2021,LOGIC,2490612.887529,2490612.887529,6670648.940631843,6670648.940631843,39743918.87711831,39743918.87711831,15.957485435060628,15.957485435060628,2.6783162385584385,2.6783162385584385,42.73919236728265,42.73919236728265,0,0
2021,MARKTEN,125.60000000000001,125.60000000000001,292.4800000000001,292.4800000000001,2729.2480000000005,2729.2480000000005,21.72968152866242,21.72968152866242,2.328662420382166,2.328662420382166,50.60109278266868,50.60109278266868,0,0
2021,MISTIC,318.900232,318.900232,2814.5050547355763,2814.5050547355763,4598.160000000001,4598.160000000001,14.418804185755501,14.418804185755501,8.825660104052782,8.825660104052782,127.25546485037158,127.25546485037158,0,0
2021,MNGO,4140898.4000000083,4140898.4000000083,5905509.760000032,5905509.760000032,168948654.72000024,168948654.72000024,40.799999999999976,40.799999999999976,1.4261421531134453,1.4261421531134453,58.18659984702853,58.18659984702853,0,0
2021,MR VAPOR,81.19999999999999,81.19999999999999,113.67999999999998,113.67999999999998,1380.4,1380.4,17.000000000000004,17.000000000000004,1.4,1.4,23.800000000000004,23.800000000000004,0,0
2021,NICOTEK,111.970901,111.970901,783.4181409645431,783.4181409645431,1252.35647328,1252.35647328,11.184660140226969,11.184660140226969,6.9966226400602345,6.9966226400602345,78.25484635849129,78.25484635849129,0,0
2021,NJOY,28842450.25393149,28842450.25393149,102272634.83193442,102272634.83193442,958979469.4318479,958979469.4318479,33.24889047181871,33.24889047181871,3.5459066040338834,3.5459066040338834,117.89746030082122,117.89746030082122,0,0
2021,PACHA,676,676,2704,2704,11492,11492,17,17,4,4,68,68,0,0
2021,POP,448814.89999999985,448814.89999999985,597915.8299999996,597915.8299999996,17446865.400000006,15351438.600000009,38.8731866967875,34.20438715381333,1.3322102942660767,1.3322102942660767,51.78725948838741,45.56743667537247,-6.219822813014943,0
2021,PUFF,1586,1586,3573.26,3573.26,52295.4,52295.4,32.97313997477932,32.97313997477932,2.253001261034048,2.253001261034048,74.28852594342999,74.28852594342999,0,0
2021,PUUR VAPOR,2400574,2400574,28127068,28127068,20982726,20982726,8.740712013043547,8.740712013043547,11.716809396419356,11.716809396419356,102.41325664582418,102.41325664582418,0,0
2021,RIP TIDE RIPSTICK,1.4,1.4,1.9599999999999997,1.9599999999999997,204.00000000000003,204.00000000000003,145.71428571428575,145.71428571428575,1.4,1.4,204.00000000000003,204.00000000000003,0,0
2021,SHENZEN HQD TECHNOLOGY,138760,138760,657230,657230,2799900,2799900,20.17800518881522,20.17800518881522,4.7364514269241855,4.7364514269241855,95.57214146904747,95.57214146904747,0,0
2021,SHENZHEN GOLDREAMS TECHNOLOGY,2855.8,2855.8,18059.96,18059.96,67988.304,67988.304,23.807095734995446,23.807095734995446,6.323958260382379,6.323958260382379,150.55507972903857,150.55507972903857,0,0
2021,STICK,93336.59999999998,93336.59999999998,130671.24,130671.24,2610217.4,2682236.1999999997,27.96563620273291,28.73723919662812,1.4000000000000004,1.4000000000000004,39.15189068382608,40.23213487527938,1.0802441914532963,0
2021,STIG,123,123,184.5,184.5,10036.800000000001,10036.800000000001,81.60000000000001,81.60000000000001,1.5,1.5,122.4,122.4,0,0
2021,SWITCH MODS,91547.3,91547.3,119011.49000000002,119011.49000000002,4523870.000000001,4523870.000000001,49.415657261328306,49.415657261328306,1.3000000000000003,1.3000000000000003,64.24035443972681,64.24035443972681,0,0
